"date","adjusted","symbol"
2023-08-04,410.38,"VOO"
2023-08-07,414.08,"VOO"
2023-08-08,412.29,"VOO"
2023-08-09,409.55,"VOO"
2023-08-10,409.79,"VOO"
2023-08-11,409.41,"VOO"
2023-08-14,411.72,"VOO"
2023-08-15,407,"VOO"
2023-08-16,403.99,"VOO"
2023-08-17,400.72,"VOO"
2023-08-18,401.09,"VOO"
2023-08-21,403.74,"VOO"
2023-08-22,402.61,"VOO"
2023-08-23,406.95,"VOO"
2023-08-24,401.54,"VOO"
2023-08-25,404.2,"VOO"
2023-08-28,406.86,"VOO"
2023-08-29,412.64,"VOO"
2023-08-30,414.36,"VOO"
2023-08-31,413.83,"VOO"
2023-09-01,414.71,"VOO"
2023-09-05,412.9,"VOO"
2023-09-06,410.05,"VOO"
2023-09-07,408.83,"VOO"
2023-09-08,409.39,"VOO"
2023-09-11,412.08,"VOO"
2023-09-12,409.87,"VOO"
2023-09-13,410.35,"VOO"
2023-09-14,413.9,"VOO"
2023-09-15,408.74,"VOO"
2023-09-18,409.19,"VOO"
2023-09-19,408.37,"VOO"
2023-09-20,404.55,"VOO"
2023-09-21,397.92,"VOO"
2023-09-22,396.96,"VOO"
2023-09-25,398.61,"VOO"
2023-09-26,392.76,"VOO"
2023-09-27,392.85,"VOO"
2023-09-28,393.64,"VOO"
2023-09-29,392.7,"VOO"
2023-10-02,392.67,"VOO"
2023-10-03,387.39,"VOO"
2023-10-04,390.24,"VOO"
2023-10-05,389.91,"VOO"
2023-10-06,394.56,"VOO"
2023-10-09,397.19,"VOO"
2023-10-10,399.24,"VOO"
2023-10-11,400.93,"VOO"
2023-10-12,398.52,"VOO"
2023-10-13,396.42,"VOO"
2023-10-16,400.57,"VOO"
2023-10-17,400.58,"VOO"
2023-10-18,395.22,"VOO"
2023-10-19,391.87,"VOO"
2023-10-20,386.99,"VOO"
2023-10-23,386.31,"VOO"
2023-10-24,389.2,"VOO"
2023-10-25,383.71,"VOO"
2023-10-26,379,"VOO"
2023-10-27,377.32,"VOO"
2023-10-30,381.86,"VOO"
2023-10-31,384.17,"VOO"
2023-11-01,388.4,"VOO"
2023-11-02,395.78,"VOO"
2023-11-03,399.44,"VOO"
2023-11-06,400.21,"VOO"
2023-11-07,401.34,"VOO"
2023-11-08,401.67,"VOO"
2023-11-09,398.64,"VOO"
2023-11-10,404.86,"VOO"
2023-11-13,404.45,"VOO"
2023-11-14,412.22,"VOO"
2023-11-15,413.12,"VOO"
2023-11-16,413.7,"VOO"
2023-11-17,414.31,"VOO"
2023-11-20,417.43,"VOO"
2023-11-21,416.34,"VOO"
2023-11-22,418.14,"VOO"
2023-11-24,418.37,"VOO"
2023-11-27,417.64,"VOO"
2023-11-28,418.05,"VOO"
2023-11-29,417.78,"VOO"
2023-11-30,419.4,"VOO"
2023-12-01,421.86,"VOO"
2023-12-04,419.74,"VOO"
2023-12-05,419.61,"VOO"
2023-12-06,417.86,"VOO"
2023-12-07,421.13,"VOO"
2023-12-08,422.92,"VOO"
2023-12-11,424.56,"VOO"
2023-12-12,426.67,"VOO"
2023-12-13,432.48,"VOO"
2023-12-14,433.75,"VOO"
2023-12-15,433.09,"VOO"
2023-12-18,435.54,"VOO"
2023-12-19,438.19,"VOO"
2023-12-20,430.09,"VOO"
2023-12-21,434.28,"VOO"
2023-12-22,435.29,"VOO"
2023-12-26,437.1,"VOO"
2023-12-27,437.9,"VOO"
2023-12-28,437.97,"VOO"
2023-12-29,436.8,"VOO"
2024-01-02,434.01,"VOO"
2024-01-03,430.79,"VOO"
2024-01-04,429.43,"VOO"
2024-01-05,429.98,"VOO"
2024-01-08,436.13,"VOO"
2024-01-09,435.07,"VOO"
2024-01-10,437.94,"VOO"
2024-01-11,437.79,"VOO"
2024-01-12,437.99,"VOO"
2024-01-16,436.5,"VOO"
2024-01-17,434.07,"VOO"
2024-01-18,437.93,"VOO"
2024-01-19,443.29,"VOO"
2024-01-22,444.3,"VOO"
2024-01-23,445.62,"VOO"
2024-01-24,445.99,"VOO"
2024-01-25,448.5,"VOO"
2024-01-26,448.23,"VOO"
2024-01-29,451.49,"VOO"
2024-01-30,451.17,"VOO"
2024-01-31,443.82,"VOO"
2024-02-01,449.66,"VOO"
2024-02-02,454.28,"VOO"
2024-02-05,452.62,"VOO"
2024-02-06,454.03,"VOO"
2024-02-07,457.76,"VOO"
2024-02-08,458.07,"VOO"
2024-02-09,460.67,"VOO"
2024-02-12,460.46,"VOO"
2024-02-13,453.97,"VOO"
2024-02-14,458.29,"VOO"
2024-02-15,461.39,"VOO"
2024-02-16,459.03,"VOO"
2024-02-20,456.51,"VOO"
2024-02-21,456.97,"VOO"
2024-02-22,466.57,"VOO"
2024-02-23,466.78,"VOO"
2024-02-26,465.07,"VOO"
2024-02-27,465.93,"VOO"
2024-02-28,465.21,"VOO"
2024-02-29,466.93,"VOO"
2024-03-01,471.43,"VOO"
2024-03-04,470.87,"VOO"
2024-03-05,466.15,"VOO"
2024-03-06,468.62,"VOO"
2024-03-07,473.26,"VOO"
2024-03-08,470.39,"VOO"
2024-03-11,470,"VOO"
2024-03-12,475.03,"VOO"
2024-03-13,474.31,"VOO"
2024-03-14,473.27,"VOO"
2024-03-15,470.01,"VOO"
2024-03-18,472.95,"VOO"
2024-03-19,475.6,"VOO"
2024-03-20,479.75,"VOO"
2024-03-21,481.35,"VOO"
2024-03-22,479.18,"VOO"
2024-03-25,477.94,"VOO"
2024-03-26,476.6,"VOO"
2024-03-27,480.76,"VOO"
2024-03-28,480.7,"VOO"
2024-04-01,480.07,"VOO"
2024-04-02,476.93,"VOO"
2024-04-03,477.36,"VOO"
2024-04-04,471.48,"VOO"
2024-04-05,476.49,"VOO"
2024-04-08,476.68,"VOO"
2024-04-09,477.27,"VOO"
2024-04-10,472.65,"VOO"
2024-04-11,476.06,"VOO"
2024-04-12,469.57,"VOO"
2024-04-15,463.61,"VOO"
2024-04-16,462.78,"VOO"
2024-04-17,459.99,"VOO"
2024-04-18,458.94,"VOO"
2024-04-19,455.1,"VOO"
2024-04-22,459.05,"VOO"
2024-04-23,464.84,"VOO"
2024-04-24,464.5,"VOO"
2024-04-25,462.58,"VOO"
2024-04-26,467.21,"VOO"
2024-04-29,468.84,"VOO"
2024-04-30,461.43,"VOO"
2024-05-01,459.93,"VOO"
2024-05-02,464.22,"VOO"
2024-05-03,469.98,"VOO"
2024-05-06,474.72,"VOO"
2024-05-07,475.4,"VOO"
2024-05-08,475.42,"VOO"
2024-05-09,478.15,"VOO"
2024-05-10,478.74,"VOO"
2024-05-13,478.77,"VOO"
2024-05-14,481.04,"VOO"
2024-05-15,486.9,"VOO"
2024-05-16,485.97,"VOO"
2024-05-17,486.69,"VOO"
2024-05-20,487.17,"VOO"
2024-05-21,488.48,"VOO"
2024-05-22,487.06,"VOO"
2024-05-23,483.44,"VOO"
2024-05-24,486.73,"VOO"
2024-05-28,487.12,"VOO"
2024-05-29,483.69,"VOO"
2024-05-30,480.44,"VOO"
2024-05-31,484.62,"VOO"
2024-06-03,485.15,"VOO"
2024-06-04,485.74,"VOO"
2024-06-05,491.55,"VOO"
2024-06-06,491.44,"VOO"
2024-06-07,490.8,"VOO"
2024-06-10,492.41,"VOO"
2024-06-11,493.53,"VOO"
2024-06-12,497.64,"VOO"
2024-06-13,498.58,"VOO"
2024-06-14,498.98,"VOO"
2024-06-17,502.94,"VOO"
2024-06-18,504.28,"VOO"
2024-06-20,502.88,"VOO"
2024-06-21,501.78,"VOO"
2024-06-24,500.43,"VOO"
2024-06-25,502.51,"VOO"
2024-06-26,503.07,"VOO"
2024-06-27,503.85,"VOO"
2024-06-28,500.13,"VOO"
2024-07-01,501.28,"VOO"
2024-07-02,504.53,"VOO"
2024-07-03,506.81,"VOO"
2024-07-05,509.84,"VOO"
2024-07-08,510.33,"VOO"
2024-07-09,510.89,"VOO"
2024-07-10,515.81,"VOO"
2024-07-11,511.39,"VOO"
2024-07-12,514.55,"VOO"
2024-07-15,516.11,"VOO"
2024-07-16,519.04,"VOO"
2024-07-17,511.79,"VOO"
2024-07-18,507.94,"VOO"
2024-07-19,504.55,"VOO"
2024-07-22,509.79,"VOO"
2024-07-23,508.94,"VOO"
2024-07-24,497.29,"VOO"
2024-07-25,494.78,"VOO"
2024-07-26,500.33,"VOO"
2024-07-29,500.7,"VOO"
2024-07-30,498.08,"VOO"
2024-07-31,505.93,"VOO"
2024-08-01,499.03,"VOO"
2024-08-02,489.91,"VOO"
2024-08-05,475.2,"VOO"
2024-08-06,479.94,"VOO"
2024-08-07,476.61,"VOO"
2024-08-08,487.73,"VOO"
2024-08-09,489.82,"VOO"
2024-08-12,490.07,"VOO"
2024-08-13,498.21,"VOO"
2024-08-14,499.8,"VOO"
2024-08-15,508.38,"VOO"
2024-08-16,509.45,"VOO"
2024-08-19,514.35,"VOO"
2024-08-20,513.5,"VOO"
2024-08-21,515.3,"VOO"
2024-08-22,511.13,"VOO"
2024-08-23,516.66,"VOO"
2024-08-26,515.39,"VOO"
2024-08-27,516.08,"VOO"
2024-08-28,513.13,"VOO"
2024-08-29,513.21,"VOO"
2024-08-30,518.04,"VOO"
2024-09-03,507.56,"VOO"
2024-09-04,506.3,"VOO"
2024-09-05,505.05,"VOO"
2024-09-06,496.64,"VOO"
2024-09-09,502.23,"VOO"
2024-09-10,504.3,"VOO"
2024-09-11,509.46,"VOO"
2024-09-12,513.84,"VOO"
2024-09-13,516.57,"VOO"
2024-09-16,517.35,"VOO"
2024-09-17,517.59,"VOO"
2024-09-18,515.91,"VOO"
2024-09-19,524.91,"VOO"
2024-09-20,523.88,"VOO"
2024-09-23,525.17,"VOO"
2024-09-24,526.68,"VOO"
2024-09-25,525.61,"VOO"
2024-09-26,527.7,"VOO"
2024-09-27,525.38,"VOO"
2024-09-30,527.67,"VOO"
2024-10-01,522.74,"VOO"
2024-10-02,522.83,"VOO"
2024-10-03,521.84,"VOO"
2024-10-04,526.65,"VOO"
2024-10-07,521.91,"VOO"
2024-10-08,526.85,"VOO"
2024-10-09,530.45,"VOO"
2024-10-10,529.56,"VOO"
2024-10-11,532.71,"VOO"
2024-10-14,537.07,"VOO"
2024-10-15,532.98,"VOO"
2024-10-16,535.22,"VOO"
2024-10-17,535.3,"VOO"
2024-10-18,537.36,"VOO"
2024-10-21,536.53,"VOO"
2024-10-22,536.16,"VOO"
2024-10-23,531.27,"VOO"
2024-10-24,532.47,"VOO"
2024-10-25,532.26,"VOO"
2024-10-28,533.92,"VOO"
2024-10-29,534.77,"VOO"
2024-10-30,533.16,"VOO"
2024-10-31,522.67,"VOO"
2024-11-01,524.94,"VOO"
2024-11-04,523.8,"VOO"
2024-11-05,530.1,"VOO"
2024-11-06,543.3,"VOO"
2024-11-07,547.53,"VOO"
2024-11-08,549.95,"VOO"
2024-11-11,550.4,"VOO"
2024-11-12,548.75,"VOO"
2024-11-13,549.03,"VOO"
2024-11-14,545.54,"VOO"
2024-11-15,538.5,"VOO"
2024-11-18,540.73,"VOO"
2024-11-19,542.7,"VOO"
2024-11-20,542.9,"VOO"
2024-11-21,545.64,"VOO"
2024-11-22,547.47,"VOO"
2024-11-25,549.23,"VOO"
2024-11-26,552.31,"VOO"
2024-11-27,550.55,"VOO"
2024-11-29,553.45,"VOO"
2024-12-02,555.01,"VOO"
2024-12-03,555.14,"VOO"
2024-12-04,558.64,"VOO"
2024-12-05,557.71,"VOO"
2024-12-06,558.82,"VOO"
2024-12-09,555.91,"VOO"
2024-12-10,554.33,"VOO"
2024-12-11,558.53,"VOO"
2024-12-12,555.65,"VOO"
2024-12-13,555.61,"VOO"
2024-12-16,557.79,"VOO"
2024-12-17,555.45,"VOO"
2024-12-18,539.14,"VOO"
2024-12-19,538.94,"VOO"
2024-12-20,545.04,"VOO"
2024-12-23,547.19,"VOO"
2024-12-24,552.82,"VOO"
2024-12-26,552.81,"VOO"
2024-12-27,547.08,"VOO"
2024-12-30,540.99,"VOO"
2024-12-31,538.81,"VOO"
2025-01-02,537.46,"VOO"
2025-01-03,544.4,"VOO"
2025-01-06,547.57,"VOO"
2025-01-07,541.41,"VOO"
2025-01-08,542.14,"VOO"
2025-01-10,533.89,"VOO"
2025-01-13,534.58,"VOO"
2025-01-14,535.26,"VOO"
2025-01-15,545.05,"VOO"
2025-01-16,544.24,"VOO"
2025-01-17,549.46,"VOO"
2025-01-21,554.46,"VOO"
2025-01-22,557.61,"VOO"
2025-01-23,560.7,"VOO"
2025-01-24,559.01,"VOO"
2025-01-27,551.23,"VOO"
2025-01-28,555.85,"VOO"
2025-01-29,553.41,"VOO"
2025-01-30,556.3,"VOO"
2025-01-31,553.33,"VOO"
2025-02-03,549.7,"VOO"
2025-02-04,553.35,"VOO"
2025-02-05,555.62,"VOO"
2025-02-06,557.62,"VOO"
2025-02-07,552.2,"VOO"
2025-02-10,556.15,"VOO"
2025-02-11,556.65,"VOO"
2025-02-12,554.81,"VOO"
2025-02-13,560.67,"VOO"
2025-02-14,560.69,"VOO"
2025-02-18,562.31,"VOO"
2025-02-19,563.67,"VOO"
2025-02-20,561.3,"VOO"
2025-02-21,551.75,"VOO"
2025-02-24,549.14,"VOO"
2025-02-25,546.41,"VOO"
2025-02-26,546.75,"VOO"
2025-02-27,537.97,"VOO"
2025-02-28,546.33,"VOO"
2025-03-03,536.92,"VOO"
2025-03-04,530.45,"VOO"
2025-03-05,536.4,"VOO"
2025-03-06,526.67,"VOO"
2025-03-07,529.51,"VOO"
2025-03-10,515.51,"VOO"
2025-03-11,511.28,"VOO"
2025-03-12,513.76,"VOO"
2025-03-13,507.05,"VOO"
2025-03-14,517.46,"VOO"
2025-03-17,521.41,"VOO"
2025-03-18,515.91,"VOO"
2025-03-19,521.33,"VOO"
2025-03-20,520.13,"VOO"
2025-03-21,520.26,"VOO"
2025-03-24,529.39,"VOO"
2025-03-25,530.65,"VOO"
2025-03-26,524.46,"VOO"
2025-03-27,521.21,"VOO"
2025-03-28,510.8,"VOO"
2025-03-31,513.91,"VOO"
2025-04-01,515.8,"VOO"
2025-04-02,518.91,"VOO"
2025-04-03,494.16,"VOO"
2025-04-04,465.52,"VOO"
2025-04-07,463.56,"VOO"
2025-04-08,456.74,"VOO"
2025-04-09,499.1,"VOO"
2025-04-10,482.06,"VOO"
2025-04-11,490.55,"VOO"
2025-04-14,495.48,"VOO"
2025-04-15,494.09,"VOO"
2025-04-16,483.23,"VOO"
2025-04-17,483.9,"VOO"
2025-04-21,472.37,"VOO"
2025-04-22,484.29,"VOO"
2025-04-23,492.07,"VOO"
2025-04-24,502.41,"VOO"
2025-04-25,506.11,"VOO"
2025-04-28,506.42,"VOO"
2025-04-29,509.49,"VOO"
2025-04-30,509.74,"VOO"
2025-05-01,513.35,"VOO"
2025-05-02,520.71,"VOO"
2025-05-05,517.99,"VOO"
2025-05-06,513.58,"VOO"
2025-05-07,515.9,"VOO"
2025-05-08,519.34,"VOO"
2025-05-09,518.65,"VOO"
2025-05-12,535.92,"VOO"
2025-05-13,539.44,"VOO"
2025-05-14,540.11,"VOO"
2025-05-15,542.76,"VOO"
2025-05-16,546.26,"VOO"
2025-05-19,546.82,"VOO"
2020-01-02,137.01,"TLT"
2020-01-03,139.12,"TLT"
2020-01-06,138.33,"TLT"
2020-01-07,137.65,"TLT"
2020-01-08,136.74,"TLT"
2020-01-09,137.22,"TLT"
2020-01-10,138.44,"TLT"
2020-01-13,138.02,"TLT"
2020-01-14,138.73,"TLT"
2020-01-15,139.65,"TLT"
2020-01-16,139.21,"TLT"
2020-01-17,138.02,"TLT"
2020-01-21,139.47,"TLT"
2020-01-22,139.96,"TLT"
2020-01-23,140.94,"TLT"
2020-01-24,142.08,"TLT"
2020-01-27,144.29,"TLT"
2020-01-28,143.16,"TLT"
2020-01-29,144.56,"TLT"
2020-01-30,144.58,"TLT"
2020-01-31,145.9,"TLT"
2020-02-03,145.54,"TLT"
2020-02-04,143.58,"TLT"
2020-02-05,142.01,"TLT"
2020-02-06,142.65,"TLT"
2020-02-07,144.43,"TLT"
2020-02-10,144.83,"TLT"
2020-02-11,144.1,"TLT"
2020-02-12,143.37,"TLT"
2020-02-13,143.92,"TLT"
2020-02-14,144.55,"TLT"
2020-02-18,145.54,"TLT"
2020-02-19,145.53,"TLT"
2020-02-20,146.67,"TLT"
2020-02-21,148.04,"TLT"
2020-02-24,150.25,"TLT"
2020-02-25,151.05,"TLT"
2020-02-26,150.25,"TLT"
2020-02-27,151.88,"TLT"
2020-02-28,155.31,"TLT"
2020-03-02,153.94,"TLT"
2020-03-03,156.33,"TLT"
2020-03-04,154.67,"TLT"
2020-03-05,158.52,"TLT"
2020-03-06,166.77,"TLT"
2020-03-09,171.29,"TLT"
2020-03-10,162.51,"TLT"
2020-03-11,156.53,"TLT"
2020-03-12,157.5,"TLT"
2020-03-13,153.94,"TLT"
2020-03-16,163.91,"TLT"
2020-03-17,152.98,"TLT"
2020-03-18,144.35,"TLT"
2020-03-19,148.28,"TLT"
2020-03-20,159.43,"TLT"
2020-03-23,166,"TLT"
2020-03-24,162.91,"TLT"
2020-03-25,162.54,"TLT"
2020-03-26,163.34,"TLT"
2020-03-27,167.7,"TLT"
2020-03-30,166.32,"TLT"
2020-03-31,164.97,"TLT"
2020-04-01,167.04,"TLT"
2020-04-02,168.1,"TLT"
2020-04-03,168.5,"TLT"
2020-04-06,168.06,"TLT"
2020-04-07,166.3,"TLT"
2020-04-08,165.09,"TLT"
2020-04-09,165.39,"TLT"
2020-04-13,163.88,"TLT"
2020-04-14,163.84,"TLT"
2020-04-15,168.18,"TLT"
2020-04-16,170.09,"TLT"
2020-04-17,167.81,"TLT"
2020-04-20,169.16,"TLT"
2020-04-21,171.29,"TLT"
2020-04-22,169.54,"TLT"
2020-04-23,170.44,"TLT"
2020-04-24,170.84,"TLT"
2020-04-27,167.66,"TLT"
2020-04-28,169.59,"TLT"
2020-04-29,168.71,"TLT"
2020-04-30,166.74,"TLT"
2020-05-01,167.95,"TLT"
2020-05-04,167.16,"TLT"
2020-05-05,166.09,"TLT"
2020-05-06,163.41,"TLT"
2020-05-07,166.14,"TLT"
2020-05-08,163.98,"TLT"
2020-05-11,162.7,"TLT"
2020-05-12,164.37,"TLT"
2020-05-13,165.52,"TLT"
2020-05-14,167.14,"TLT"
2020-05-15,166.71,"TLT"
2020-05-18,163.05,"TLT"
2020-05-19,163.66,"TLT"
2020-05-20,164.15,"TLT"
2020-05-21,164.56,"TLT"
2020-05-22,165.55,"TLT"
2020-05-26,163.33,"TLT"
2020-05-27,163.03,"TLT"
2020-05-28,162.43,"TLT"
2020-05-29,163.59,"TLT"
2020-06-01,162.28,"TLT"
2020-06-02,161.69,"TLT"
2020-06-03,159.54,"TLT"
2020-06-04,157.23,"TLT"
2020-06-05,156.11,"TLT"
2020-06-08,156.71,"TLT"
2020-06-09,158.49,"TLT"
2020-06-10,160.84,"TLT"
2020-06-11,163.88,"TLT"
2020-06-12,162.3,"TLT"
2020-06-15,162.39,"TLT"
2020-06-16,159.9,"TLT"
2020-06-17,160.56,"TLT"
2020-06-18,162.26,"TLT"
2020-06-19,162.39,"TLT"
2020-06-22,162.41,"TLT"
2020-06-23,161.3,"TLT"
2020-06-24,163.03,"TLT"
2020-06-25,163.5,"TLT"
2020-06-26,165.25,"TLT"
2020-06-29,164.73,"TLT"
2020-06-30,163.93,"TLT"
2020-07-01,163.42,"TLT"
2020-07-02,163.59,"TLT"
2020-07-06,162.92,"TLT"
2020-07-07,165.21,"TLT"
2020-07-08,164.55,"TLT"
2020-07-09,167.17,"TLT"
2020-07-10,166.33,"TLT"
2020-07-13,166.88,"TLT"
2020-07-14,167.12,"TLT"
2020-07-15,166.34,"TLT"
2020-07-16,167.13,"TLT"
2020-07-17,166.78,"TLT"
2020-07-20,167.19,"TLT"
2020-07-21,167.29,"TLT"
2020-07-22,167.79,"TLT"
2020-07-23,169.75,"TLT"
2020-07-24,169.74,"TLT"
2020-07-27,169.11,"TLT"
2020-07-28,170.28,"TLT"
2020-07-29,169.99,"TLT"
2020-07-30,171.11,"TLT"
2020-07-31,171,"TLT"
2020-08-03,169.95,"TLT"
2020-08-04,171.57,"TLT"
2020-08-05,170.07,"TLT"
2020-08-06,171.02,"TLT"
2020-08-07,169.88,"TLT"
2020-08-10,169.12,"TLT"
2020-08-11,167.105,"TLT"
2020-08-12,165.59,"TLT"
2020-08-13,163.82,"TLT"
2020-08-14,163.18,"TLT"
2020-08-17,163.59,"TLT"
2020-08-18,164.76,"TLT"
2020-08-19,163.73,"TLT"
2020-08-20,165.21,"TLT"
2020-08-21,166.2,"TLT"
2020-08-24,165.93,"TLT"
2020-08-25,164.66,"TLT"
2020-08-26,164.03,"TLT"
2020-08-27,161.24,"TLT"
2020-08-28,161.12,"TLT"
2020-08-31,162.19,"TLT"
2020-09-01,163.86,"TLT"
2020-09-02,165.42,"TLT"
2020-09-03,165.89,"TLT"
2020-09-04,162.74,"TLT"
2020-09-08,163.74,"TLT"
2020-09-09,163.3,"TLT"
2020-09-10,164.13,"TLT"
2020-09-11,164.48,"TLT"
2020-09-14,164.47,"TLT"
2020-09-15,164.07,"TLT"
2020-09-16,163.58,"TLT"
2020-09-17,164.08,"TLT"
2020-09-18,163.57,"TLT"
2020-09-21,164.4,"TLT"
2020-09-22,164.27,"TLT"
2020-09-23,164.49,"TLT"
2020-09-24,165.12,"TLT"
2020-09-25,165.12,"TLT"
2020-09-28,164.65,"TLT"
2020-09-29,164.84,"TLT"
2020-09-30,163.26,"TLT"
2020-10-01,163.36,"TLT"
2020-10-02,162.75,"TLT"
2020-10-05,159.57,"TLT"
2020-10-06,160.43,"TLT"
2020-10-07,159.26,"TLT"
2020-10-08,160.12,"TLT"
2020-10-09,160.09,"TLT"
2020-10-12,160.6,"TLT"
2020-10-13,161.75,"TLT"
2020-10-14,162.12,"TLT"
2020-10-15,161.84,"TLT"
2020-10-16,161.39,"TLT"
2020-10-19,160.78,"TLT"
2020-10-20,159.25,"TLT"
2020-10-21,158.7,"TLT"
2020-10-22,157.05,"TLT"
2020-10-23,158.01,"TLT"
2020-10-26,159.48,"TLT"
2020-10-27,160.55,"TLT"
2020-10-28,160.7,"TLT"
2020-10-29,159.14,"TLT"
2020-10-30,157.57,"TLT"
2020-11-02,158.58,"TLT"
2020-11-03,157.66,"TLT"
2020-11-04,161.08,"TLT"
2020-11-05,161.36,"TLT"
2020-11-06,159.41,"TLT"
2020-11-09,156.06,"TLT"
2020-11-10,155.16,"TLT"
2020-11-11,155.72,"TLT"
2020-11-12,158.37,"TLT"
2020-11-13,158.16,"TLT"
2020-11-16,157.78,"TLT"
2020-11-17,158.81,"TLT"
2020-11-18,159.27,"TLT"
2020-11-19,160.09,"TLT"
2020-11-20,161.51,"TLT"
2020-11-23,160.77,"TLT"
2020-11-24,159.17,"TLT"
2020-11-25,158.68,"TLT"
2020-11-27,160.22,"TLT"
2020-11-30,160.02,"TLT"
2020-12-01,157.5,"TLT"
2020-12-02,156.25,"TLT"
2020-12-03,157.51,"TLT"
2020-12-04,155.2,"TLT"
2020-12-07,156.6,"TLT"
2020-12-08,157.34,"TLT"
2020-12-09,156.82,"TLT"
2020-12-10,158.21,"TLT"
2020-12-11,158.77,"TLT"
2020-12-14,158.33,"TLT"
2020-12-15,157.8,"TLT"
2020-12-16,157.38,"TLT"
2020-12-17,156.8,"TLT"
2020-12-18,156.33,"TLT"
2020-12-21,156.95,"TLT"
2020-12-22,157.76,"TLT"
2020-12-23,156.67,"TLT"
2020-12-24,157.29,"TLT"
2020-12-28,157.36,"TLT"
2020-12-29,157.16,"TLT"
2020-12-30,157.5,"TLT"
2020-12-31,157.73,"TLT"
2021-01-04,157.54,"TLT"
2021-01-05,156.37,"TLT"
2021-01-06,153.16,"TLT"
2021-01-07,151.81,"TLT"
2021-01-08,151.32,"TLT"
2021-01-11,151.07,"TLT"
2021-01-12,150.95,"TLT"
2021-01-13,152.65,"TLT"
2021-01-14,151.22,"TLT"
2021-01-15,151.82,"TLT"
2021-01-19,152.31,"TLT"
2021-01-20,152.46,"TLT"
2021-01-21,151.39,"TLT"
2021-01-22,151.88,"TLT"
2021-01-25,153.67,"TLT"
2021-01-26,153.38,"TLT"
2021-01-27,153.77,"TLT"
2021-01-28,152.92,"TLT"
2021-01-29,152,"TLT"
2021-02-01,152,"TLT"
2021-02-02,151.02,"TLT"
2021-02-03,149.68,"TLT"
2021-02-04,149.28,"TLT"
2021-02-05,148.03,"TLT"
2021-02-08,148.68,"TLT"
2021-02-09,148.79,"TLT"
2021-02-10,149.78,"TLT"
2021-02-11,148.96,"TLT"
2021-02-12,147.11,"TLT"
2021-02-16,144.87,"TLT"
2021-02-17,145.79,"TLT"
2021-02-18,145.2,"TLT"
2021-02-19,143.27,"TLT"
2021-02-22,142.18,"TLT"
2021-02-23,141.77,"TLT"
2021-02-24,140.84,"TLT"
2021-02-25,138.54,"TLT"
2021-02-26,143.12,"TLT"
2021-03-01,141.06,"TLT"
2021-03-02,141.07,"TLT"
2021-03-03,139.54,"TLT"
2021-03-04,138.64,"TLT"
2021-03-05,138.91,"TLT"
2021-03-08,137.83,"TLT"
2021-03-09,139.74,"TLT"
2021-03-10,140.02,"TLT"
2021-03-11,139.01,"TLT"
2021-03-12,136.06,"TLT"
2021-03-15,136.86,"TLT"
2021-03-16,136.31,"TLT"
2021-03-17,135.29,"TLT"
2021-03-18,133.92,"TLT"
2021-03-19,134.75,"TLT"
2021-03-22,136.26,"TLT"
2021-03-23,137.49,"TLT"
2021-03-24,138.23,"TLT"
2021-03-25,137.14,"TLT"
2021-03-26,136.66,"TLT"
2021-03-29,135.5,"TLT"
2021-03-30,136.21,"TLT"
2021-03-31,135.45,"TLT"
2021-04-01,137.51,"TLT"
2021-04-05,136.91,"TLT"
2021-04-06,137.84,"TLT"
2021-04-07,136.88,"TLT"
2021-04-08,138.01,"TLT"
2021-04-09,137.51,"TLT"
2021-04-12,137.45,"TLT"
2021-04-13,138.48,"TLT"
2021-04-14,138.04,"TLT"
2021-04-15,140.35,"TLT"
2021-04-16,139.26,"TLT"
2021-04-19,138.86,"TLT"
2021-04-20,139.5,"TLT"
2021-04-21,139.78,"TLT"
2021-04-22,140.39,"TLT"
2021-04-23,140.06,"TLT"
2021-04-26,139.86,"TLT"
2021-04-27,138.64,"TLT"
2021-04-28,138.73,"TLT"
2021-04-29,138.32,"TLT"
2021-04-30,138.64,"TLT"
2021-05-03,138.52,"TLT"
2021-05-04,139.46,"TLT"
2021-05-05,139.69,"TLT"
2021-05-06,139.92,"TLT"
2021-05-07,139.23,"TLT"
2021-05-10,137.82,"TLT"
2021-05-11,137.04,"TLT"
2021-05-12,135.6,"TLT"
2021-05-13,135.81,"TLT"
2021-05-14,137.08,"TLT"
2021-05-17,136.79,"TLT"
2021-05-18,136.44,"TLT"
2021-05-19,136.11,"TLT"
2021-05-20,137.23,"TLT"
2021-05-21,137.67,"TLT"
2021-05-24,138.18,"TLT"
2021-05-25,139.46,"TLT"
2021-05-26,139.22,"TLT"
2021-05-27,138.655,"TLT"
2021-05-28,138.44,"TLT"
2021-06-01,138.21,"TLT"
2021-06-02,138.53,"TLT"
2021-06-03,138.01,"TLT"
2021-06-04,139.9,"TLT"
2021-06-07,139.47,"TLT"
2021-06-08,140.45,"TLT"
2021-06-09,141.69,"TLT"
2021-06-10,142.54,"TLT"
2021-06-11,142.31,"TLT"
2021-06-14,141.22,"TLT"
2021-06-15,141.05,"TLT"
2021-06-16,140.93,"TLT"
2021-06-17,143.04,"TLT"
2021-06-18,145.73,"TLT"
2021-06-21,143.29,"TLT"
2021-06-22,143.64,"TLT"
2021-06-23,143.27,"TLT"
2021-06-24,143.5,"TLT"
2021-06-25,142.01,"TLT"
